assignment_id,experiment_id,user_id,variant,assigned_date,first_exposure_date
17860,2,29584,treatment,2024-11-20,2024-11-24
17861,2,5769,control,2024-11-20,2024-11-26
17862,2,42718,treatment,2024-11-20,2024-11-25
17863,2,21727,control,2024-11-20,2024-11-21
17864,2,3709,treatment,2024-11-20,2024-11-21
17865,2,39377,control,2024-11-20,2024-11-22
17866,2,1481,treatment,2024-11-20,2024-11-25
17867,2,33832,control,2024-11-20,2024-11-22
17868,2,35469,treatment,2024-11-20,2024-11-21
17869,2,16056,control,2024-11-20,2024-11-23
17870,2,16491,treatment,2024-11-20,2024-11-25
17871,2,36482,control,2024-11-20,2024-11-24
17872,2,1745,treatment,2024-11-20,2024-11-26
17873,2,6169,control,2024-11-20,2024-11-25
17874,2,1024,treatment,2024-11-20,2024-11-20
17875,2,21010,control,2024-11-20,2024-11-26
17876,2,17087,treatment,2024-11-20,2024-11-22
17877,2,7805,control,2024-11-20,2024-11-20
17878,2,21230,treatment,2024-11-20,2024-11-22
17879,2,26293,control,2024-11-20,2024-11-20
17880,2,9923,treatment,2024-11-20,2024-11-22
17881,2,21622,control,2024-11-20,2024-11-21
17882,2,31766,treatment,2024-11-20,2024-11-26
17883,2,21760,control,2024-11-20,2024-11-21
17884,2,33526,treatment,2024-11-20,2024-11-20
17885,2,26385,control,2024-11-20,2024-11-26
17886,2,18264,treatment,2024-11-20,2024-11-20
17887,2,32131,control,2024-11-20,2024-11-20
17888,2,41321,treatment,2024-11-20,2024-11-26
17889,2,22186,control,2024-11-20,2024-11-24
17890,2,18541,treatment,2024-11-20,2024-11-25
17891,2,12526,control,2024-11-20,2024-11-26
17892,2,8111,treatment,2024-11-20,2024-11-23
17893,2,13811,control,2024-11-20,2024-11-25
17894,2,10561,treatment,2024-11-20,2024-11-24
17895,2,7784,control,2024-11-20,2024-11-22
17896,2,15401,treatment,2024-11-20,2024-11-26
17897,2,28305,control,2024-11-20,2024-11-20
17898,2,17993,treatment,2024-11-20,2024-11-21
17899,2,15050,control,2024-11-20,2024-11-23
17900,2,18098,treatment,2024-11-20,2024-11-23
17901,2,29644,control,2024-11-20,2024-11-23
17902,2,28620,treatment,2024-11-20,2024-11-25
17903,2,6514,control,2024-11-20,2024-11-20
17904,2,31895,treatment,2024-11-20,2024-11-22
17905,2,23420,control,2024-11-20,2024-11-25
17906,2,23302,treatment,2024-11-20,2024-11-26
17907,2,39239,control,2024-11-20,2024-11-25
17908,2,33520,treatment,2024-11-20,2024-11-21
17909,2,30463,control,2024-11-20,2024-11-21
17910,2,29669,treatment,2024-11-20,2024-11-24
17911,2,26827,control,2024-11-20,2024-11-21
17912,2,36470,treatment,2024-11-20,2024-11-20
17913,2,36367,control,2024-11-20,2024-11-23
17914,2,19351,treatment,2024-11-20,2024-11-24
17915,2,594,control,2024-11-20,2024-11-26
17916,2,18835,treatment,2024-11-20,2024-11-24
17917,2,23792,control,2024-11-20,2024-11-20
17918,2,16523,treatment,2024-11-20,2024-11-20
17919,2,36601,control,2024-11-20,2024-11-23
17920,2,15845,treatment,2024-11-20,2024-11-26
17921,2,37198,control,2024-11-20,2024-11-21
17922,2,36849,treatment,2024-11-20,2024-11-25
17923,2,17471,control,2024-11-20,2024-11-23
17924,2,40729,treatment,2024-11-20,2024-11-21
17925,2,39088,control,2024-11-20,2024-11-26
17926,2,5844,treatment,2024-11-20,2024-11-21
17927,2,13967,control,2024-11-20,2024-11-21
17928,2,16725,treatment,2024-11-20,2024-11-20
17929,2,14755,control,2024-11-20,2024-11-25
17930,2,31468,treatment,2024-11-20,2024-11-25
17931,2,27288,control,2024-11-20,2024-11-25
17932,2,13528,treatment,2024-11-20,2024-11-25
17933,2,11039,control,2024-11-20,2024-11-23
17934,2,27022,treatment,2024-11-20,2024-11-22
17935,2,37950,control,2024-11-20,2024-11-21
17936,2,15151,treatment,2024-11-20,2024-11-20
17937,2,22891,control,2024-11-20,2024-11-20
17938,2,26786,treatment,2024-11-20,2024-11-22
17939,2,23752,control,2024-11-20,2024-11-23
17940,2,14813,treatment,2024-11-20,2024-11-22
17941,2,24318,control,2024-11-20,2024-11-26
17942,2,33802,treatment,2024-11-20,2024-11-25
17943,2,10026,control,2024-11-20,2024-11-21
17944,2,39517,treatment,2024-11-20,2024-11-25
17945,2,27997,control,2024-11-20,2024-11-22
17946,2,29314,treatment,2024-11-20,2024-11-26
17947,2,3045,control,2024-11-20,2024-11-22
17948,2,26420,treatment,2024-11-20,2024-11-24
17949,2,38138,control,2024-11-20,2024-11-23
17950,2,15558,treatment,2024-11-20,2024-11-25
17951,2,8271,control,2024-11-20,2024-11-22
17952,2,7571,treatment,2024-11-20,2024-11-23
17953,2,31136,control,2024-11-20,2024-11-26
17954,2,15552,treatment,2024-11-20,2024-11-23
17955,2,8012,control,2024-11-20,2024-11-23
17956,2,30062,treatment,2024-11-20,2024-11-22
17957,2,7231,control,2024-11-20,2024-11-25
17958,2,26423,treatment,2024-11-20,2024-11-25
17959,2,42622,control,2024-11-20,2024-11-24
17960,2,16218,treatment,2024-11-20,2024-11-20
17961,2,28327,control,2024-11-20,2024-11-26
17962,2,3452,treatment,2024-11-20,2024-11-23
17963,2,8692,control,2024-11-20,2024-11-25
17964,2,36868,treatment,2024-11-20,2024-11-26
17965,2,27518,control,2024-11-20,2024-11-25
17966,2,40533,treatment,2024-11-20,2024-11-26
17967,2,35175,control,2024-11-20,2024-11-26
17968,2,5099,treatment,2024-11-20,2024-11-26
17969,2,25931,control,2024-11-20,2024-11-20
17970,2,32875,treatment,2024-11-20,2024-11-23
17971,2,13085,control,2024-11-20,2024-11-21
17972,2,19946,treatment,2024-11-20,2024-11-25
17973,2,27434,control,2024-11-20,2024-11-22
17974,2,1324,treatment,2024-11-20,2024-11-25
17975,2,8930,control,2024-11-20,2024-11-23
17976,2,5589,treatment,2024-11-20,2024-11-22
17977,2,335,control,2024-11-20,2024-11-23
17978,2,19519,treatment,2024-11-20,2024-11-21
17979,2,24245,control,2024-11-20,2024-11-20
17980,2,36642,treatment,2024-11-20,2024-11-22
17981,2,10599,control,2024-11-20,2024-11-26
17982,2,18462,treatment,2024-11-20,2024-11-21
17983,2,19691,control,2024-11-20,2024-11-23
17984,2,31735,treatment,2024-11-20,2024-11-20
17985,2,39455,control,2024-11-20,2024-11-25
17986,2,8952,treatment,2024-11-20,2024-11-25
17987,2,21856,control,2024-11-20,2024-11-26
17988,2,25605,treatment,2024-11-20,2024-11-20
17989,2,407,control,2024-11-20,2024-11-24
17990,2,19354,treatment,2024-11-20,2024-11-24
17991,2,11357,control,2024-11-20,2024-11-23
17992,2,3327,treatment,2024-11-20,2024-11-26
17993,2,39346,control,2024-11-20,2024-11-22
17994,2,42592,treatment,2024-11-20,2024-11-23
17995,2,17640,control,2024-11-20,2024-11-20
17996,2,30217,treatment,2024-11-20,2024-11-26
17997,2,1298,control,2024-11-20,2024-11-20
17998,2,16858,treatment,2024-11-20,2024-11-21
17999,2,49,control,2024-11-20,2024-11-25
18000,2,19437,treatment,2024-11-20,2024-11-22
18001,2,21683,control,2024-11-20,2024-11-25
18002,2,11488,treatment,2024-11-20,2024-11-21
18003,2,41599,control,2024-11-20,2024-11-21
18004,2,2864,treatment,2024-11-20,2024-11-24
18005,2,27542,control,2024-11-20,2024-11-20
18006,2,12573,treatment,2024-11-20,2024-11-23
18007,2,23679,control,2024-11-20,2024-11-24
18008,2,36336,treatment,2024-11-20,2024-11-23
18009,2,28258,control,2024-11-20,2024-11-25
18010,2,27086,treatment,2024-11-20,2024-11-20
18011,2,42369,control,2024-11-20,2024-11-21
18012,2,10439,treatment,2024-11-20,2024-11-24
18013,2,26576,control,2024-11-20,2024-11-22
18014,2,40938,treatment,2024-11-20,2024-11-21
18015,2,42803,control,2024-11-20,2024-11-25
18016,2,1320,treatment,2024-11-20,2024-11-26
18017,2,38266,control,2024-11-20,2024-11-25
18018,2,20006,treatment,2024-11-20,2024-11-25
18019,2,3578,control,2024-11-20,2024-11-21
18020,2,40208,treatment,2024-11-20,2024-11-23
18021,2,6123,control,2024-11-20,2024-11-26
18022,2,33162,treatment,2024-11-20,2024-11-26
18023,2,30599,control,2024-11-20,2024-11-23
18024,2,37991,treatment,2024-11-20,2024-11-21
18025,2,21888,control,2024-11-20,2024-11-26
18026,2,32581,treatment,2024-11-20,2024-11-22
18027,2,16423,control,2024-11-20,2024-11-23
18028,2,13568,treatment,2024-11-20,2024-11-24
18029,2,17127,control,2024-11-20,2024-11-25
18030,2,18512,treatment,2024-11-20,2024-11-25
18031,2,31756,control,2024-11-20,2024-11-26
18032,2,431,treatment,2024-11-20,2024-11-21
18033,2,35021,control,2024-11-20,2024-11-24
18034,2,7692,treatment,2024-11-20,2024-11-23
18035,2,12478,control,2024-11-20,2024-11-22
18036,2,26599,treatment,2024-11-20,2024-11-24
18037,2,42823,control,2024-11-20,2024-11-23
18038,2,2969,treatment,2024-11-20,2024-11-22
18039,2,28331,control,2024-11-20,2024-11-21
18040,2,18637,treatment,2024-11-20,2024-11-26
18041,2,11248,control,2024-11-20,2024-11-20
18042,2,14367,treatment,2024-11-20,2024-11-22
18043,2,22700,control,2024-11-20,2024-11-22
18044,2,34080,treatment,2024-11-20,2024-11-26
18045,2,19081,control,2024-11-20,2024-11-22
18046,2,28628,treatment,2024-11-20,2024-11-23
18047,2,21231,control,2024-11-20,2024-11-21
18048,2,31669,treatment,2024-11-20,2024-11-26
18049,2,23570,control,2024-11-20,2024-11-24
18050,2,38219,treatment,2024-11-20,2024-11-24
18051,2,17996,control,2024-11-20,2024-11-20
18052,2,41066,treatment,2024-11-20,2024-11-21
18053,2,2743,control,2024-11-20,2024-11-23
18054,2,36241,treatment,2024-11-20,2024-11-21
18055,2,23206,control,2024-11-20,2024-11-25
18056,2,31001,treatment,2024-11-20,2024-11-20
18057,2,652,control,2024-11-20,2024-11-25
18058,2,6704,treatment,2024-11-20,2024-11-26
18059,2,41287,control,2024-11-20,2024-11-22
18060,2,25182,treatment,2024-11-20,2024-11-22
18061,2,36653,control,2024-11-20,2024-11-20
18062,2,8937,treatment,2024-11-20,2024-11-25
18063,2,7198,control,2024-11-20,2024-11-25
18064,2,1581,treatment,2024-11-20,2024-11-23
18065,2,9098,control,2024-11-20,2024-11-21
18066,2,31858,treatment,2024-11-20,2024-11-25
18067,2,36733,control,2024-11-20,2024-11-26
18068,2,36,treatment,2024-11-20,2024-11-20
18069,2,26958,control,2024-11-20,2024-11-21
18070,2,3781,treatment,2024-11-20,2024-11-21
18071,2,42934,control,2024-11-20,2024-11-21
18072,2,7859,treatment,2024-11-20,2024-11-20
18073,2,19087,control,2024-11-20,2024-11-20
18074,2,8604,treatment,2024-11-20,2024-11-24
18075,2,17751,control,2024-11-20,2024-11-23
18076,2,21778,treatment,2024-11-20,2024-11-20
18077,2,6756,control,2024-11-20,2024-11-26
18078,2,32101,treatment,2024-11-20,2024-11-20
18079,2,2602,control,2024-11-20,2024-11-24
18080,2,14471,treatment,2024-11-20,2024-11-23
18081,2,34326,control,2024-11-20,2024-11-23
18082,2,8110,treatment,2024-11-20,2024-11-21
18083,2,11895,control,2024-11-20,2024-11-22
18084,2,17331,treatment,2024-11-20,2024-11-24
18085,2,22482,control,2024-11-20,2024-11-22
18086,2,40642,treatment,2024-11-20,2024-11-21
18087,2,40336,control,2024-11-20,2024-11-22
18088,2,22693,treatment,2024-11-20,2024-11-22
18089,2,4443,control,2024-11-20,2024-11-23
18090,2,34384,treatment,2024-11-20,2024-11-21
18091,2,11532,control,2024-11-20,2024-11-22
18092,2,17386,treatment,2024-11-20,2024-11-25
18093,2,11740,control,2024-11-20,2024-11-20
18094,2,15170,treatment,2024-11-20,2024-11-21
18095,2,4615,control,2024-11-20,2024-11-21
18096,2,16355,treatment,2024-11-20,2024-11-22
18097,2,20924,control,2024-11-20,2024-11-21
18098,2,35413,treatment,2024-11-20,2024-11-23
18099,2,34707,control,2024-11-20,2024-11-22
18100,2,1766,treatment,2024-11-20,2024-11-21
18101,2,32977,control,2024-11-20,2024-11-20
18102,2,11388,treatment,2024-11-20,2024-11-25
18103,2,6412,control,2024-11-20,2024-11-22
18104,2,34090,treatment,2024-11-20,2024-11-25
18105,2,20654,control,2024-11-20,2024-11-20
18106,2,11227,treatment,2024-11-20,2024-11-24
18107,2,40250,control,2024-11-20,2024-11-23
18108,2,41310,treatment,2024-11-20,2024-11-26
18109,2,3982,control,2024-11-20,2024-11-25
18110,2,39836,treatment,2024-11-20,2024-11-26
18111,2,31588,control,2024-11-20,2024-11-21
18112,2,32139,treatment,2024-11-20,2024-11-20
18113,2,31773,control,2024-11-20,2024-11-20
18114,2,41892,treatment,2024-11-20,2024-11-23
18115,2,9275,control,2024-11-20,2024-11-26
18116,2,10362,treatment,2024-11-20,2024-11-26
18117,2,16064,control,2024-11-20,2024-11-23
18118,2,3633,treatment,2024-11-20,2024-11-22
18119,2,31239,control,2024-11-20,2024-11-26
18120,2,8236,treatment,2024-11-20,2024-11-25
18121,2,36684,control,2024-11-20,2024-11-26
18122,2,15841,treatment,2024-11-20,2024-11-26
18123,2,37562,control,2024-11-20,2024-11-24
18124,2,41064,treatment,2024-11-20,2024-11-25
18125,2,37015,control,2024-11-20,2024-11-23
18126,2,4183,treatment,2024-11-20,2024-11-26
18127,2,26139,control,2024-11-20,2024-11-21
18128,2,19057,treatment,2024-11-20,2024-11-23
18129,2,34580,control,2024-11-20,2024-11-26
18130,2,5916,treatment,2024-11-20,2024-11-25
18131,2,37427,control,2024-11-20,2024-11-23
18132,2,8931,treatment,2024-11-20,2024-11-24
18133,2,39034,control,2024-11-20,2024-11-24
18134,2,21049,treatment,2024-11-20,2024-11-23
18135,2,34177,control,2024-11-20,2024-11-26
18136,2,1097,treatment,2024-11-20,2024-11-21
18137,2,6649,control,2024-11-20,2024-11-25
18138,2,35072,treatment,2024-11-20,2024-11-25
18139,2,32852,control,2024-11-20,2024-11-22
18140,2,5445,treatment,2024-11-20,2024-11-22
18141,2,41329,control,2024-11-20,2024-11-23
18142,2,9769,treatment,2024-11-20,2024-11-20
18143,2,29378,control,2024-11-20,2024-11-21
18144,2,5373,treatment,2024-11-20,2024-11-21
18145,2,31955,control,2024-11-20,2024-11-25
18146,2,17690,treatment,2024-11-20,2024-11-23
18147,2,8490,control,2024-11-20,2024-11-22
18148,2,34814,treatment,2024-11-20,2024-11-22
18149,2,36141,control,2024-11-20,2024-11-21
18150,2,7445,treatment,2024-11-20,2024-11-26
18151,2,33766,control,2024-11-20,2024-11-24
18152,2,25215,treatment,2024-11-20,2024-11-25
18153,2,30955,control,2024-11-20,2024-11-22
18154,2,26373,treatment,2024-11-20,2024-11-25
18155,2,25294,control,2024-11-20,2024-11-22
18156,2,20015,treatment,2024-11-20,2024-11-26
18157,2,19967,control,2024-11-20,2024-11-24
18158,2,19842,treatment,2024-11-20,2024-11-21
18159,2,13083,control,2024-11-20,2024-11-22
18160,2,8524,treatment,2024-11-20,2024-11-24
18161,2,15096,control,2024-11-20,2024-11-20
18162,2,14405,treatment,2024-11-20,2024-11-25
18163,2,14260,control,2024-11-20,2024-11-23
18164,2,42909,treatment,2024-11-20,2024-11-26
18165,2,41635,control,2024-11-20,2024-11-20
18166,2,31332,treatment,2024-11-20,2024-11-22
18167,2,32639,control,2024-11-20,2024-11-21
18168,2,26295,treatment,2024-11-20,2024-11-21
18169,2,41634,control,2024-11-20,2024-11-25
18170,2,39756,treatment,2024-11-20,2024-11-21
18171,2,26817,control,2024-11-20,2024-11-23
18172,2,3236,treatment,2024-11-20,2024-11-26
18173,2,23247,control,2024-11-20,2024-11-25
18174,2,40856,treatment,2024-11-20,2024-11-25
18175,2,5347,control,2024-11-20,2024-11-26
18176,2,10122,treatment,2024-11-20,2024-11-23
18177,2,10888,control,2024-11-20,2024-11-26
18178,2,661,treatment,2024-11-20,2024-11-25
18179,2,26397,control,2024-11-20,2024-11-22
18180,2,5001,treatment,2024-11-20,2024-11-21
18181,2,16274,control,2024-11-20,2024-11-21
18182,2,7493,treatment,2024-11-20,2024-11-21
18183,2,17531,control,2024-11-20,2024-11-24
18184,2,42213,treatment,2024-11-20,2024-11-20
18185,2,36067,control,2024-11-20,2024-11-21
18186,2,21266,treatment,2024-11-20,2024-11-22
18187,2,37171,control,2024-11-20,2024-11-23
18188,2,36558,treatment,2024-11-20,2024-11-22
18189,2,29368,control,2024-11-20,2024-11-22
18190,2,8533,treatment,2024-11-20,2024-11-24
18191,2,21480,control,2024-11-20,2024-11-26
18192,2,12834,treatment,2024-11-20,2024-11-25
18193,2,41373,control,2024-11-20,2024-11-24
18194,2,36942,treatment,2024-11-20,2024-11-20
18195,2,23716,control,2024-11-20,2024-11-25
18196,2,40870,treatment,2024-11-20,2024-11-23
18197,2,8643,control,2024-11-20,2024-11-22
18198,2,21709,treatment,2024-11-20,2024-11-24
18199,2,20625,control,2024-11-20,2024-11-25
18200,2,40751,treatment,2024-11-20,2024-11-26
18201,2,42726,control,2024-11-20,2024-11-26
18202,2,11779,treatment,2024-11-20,2024-11-24
18203,2,20382,control,2024-11-20,2024-11-20
18204,2,19531,treatment,2024-11-20,2024-11-25
18205,2,10144,control,2024-11-20,2024-11-26
18206,2,7444,treatment,2024-11-20,2024-11-21
18207,2,29773,control,2024-11-20,2024-11-24
18208,2,12689,treatment,2024-11-20,2024-11-23
18209,2,24854,control,2024-11-20,2024-11-24
18210,2,4393,treatment,2024-11-20,2024-11-22
18211,2,13408,control,2024-11-20,2024-11-21
18212,2,22143,treatment,2024-11-20,2024-11-23
18213,2,33314,control,2024-11-20,2024-11-24
18214,2,27841,treatment,2024-11-20,2024-11-25
18215,2,8358,control,2024-11-20,2024-11-26
18216,2,12235,treatment,2024-11-20,2024-11-23
18217,2,8031,control,2024-11-20,2024-11-26
18218,2,7132,treatment,2024-11-20,2024-11-24
18219,2,25550,control,2024-11-20,2024-11-24
18220,2,30615,treatment,2024-11-20,2024-11-23
18221,2,22618,control,2024-11-20,2024-11-23
18222,2,32007,treatment,2024-11-20,2024-11-22
18223,2,9664,control,2024-11-20,2024-11-22
18224,2,15738,treatment,2024-11-20,2024-11-24
18225,2,22281,control,2024-11-20,2024-11-21
18226,2,24439,treatment,2024-11-20,2024-11-22
18227,2,10262,control,2024-11-20,2024-11-21
18228,2,18628,treatment,2024-11-20,2024-11-21
18229,2,2091,control,2024-11-20,2024-11-22
18230,2,6443,treatment,2024-11-20,2024-11-22
18231,2,31421,control,2024-11-20,2024-11-22
18232,2,17915,treatment,2024-11-20,2024-11-23
18233,2,37081,control,2024-11-20,2024-11-22
18234,2,5082,treatment,2024-11-20,2024-11-22
18235,2,27315,control,2024-11-20,2024-11-22
18236,2,19753,treatment,2024-11-20,2024-11-22
18237,2,40216,control,2024-11-20,2024-11-22
18238,2,14940,treatment,2024-11-20,2024-11-26
18239,2,5027,control,2024-11-20,2024-11-24
18240,2,35446,treatment,2024-11-20,2024-11-21
18241,2,23680,control,2024-11-20,2024-11-24
18242,2,12809,treatment,2024-11-20,2024-11-26
18243,2,25960,control,2024-11-20,2024-11-22
18244,2,1132,treatment,2024-11-20,2024-11-22
18245,2,1688,control,2024-11-20,2024-11-20
18246,2,3326,treatment,2024-11-20,2024-11-26
18247,2,24654,control,2024-11-20,2024-11-26
18248,2,27504,treatment,2024-11-20,2024-11-24
18249,2,23950,control,2024-11-20,2024-11-25
18250,2,4835,treatment,2024-11-20,2024-11-20
18251,2,31314,control,2024-11-20,2024-11-25
18252,2,2690,treatment,2024-11-20,2024-11-25
18253,2,12517,control,2024-11-20,2024-11-22
18254,2,26612,treatment,2024-11-20,2024-11-26
18255,2,13014,control,2024-11-20,2024-11-23
18256,2,465,treatment,2024-11-20,2024-11-26
18257,2,4833,control,2024-11-20,2024-11-21
18258,2,38852,treatment,2024-11-20,2024-11-26
18259,2,2561,control,2024-11-20,2024-11-20
18260,2,19984,treatment,2024-11-20,2024-11-25
18261,2,8636,control,2024-11-20,2024-11-23
18262,2,43004,treatment,2024-11-20,2024-11-21
18263,2,22719,control,2024-11-20,2024-11-26
18264,2,19332,treatment,2024-11-20,2024-11-25
18265,2,3993,control,2024-11-20,2024-11-20
18266,2,11551,treatment,2024-11-20,2024-11-24
18267,2,15869,control,2024-11-20,2024-11-22
18268,2,9789,treatment,2024-11-20,2024-11-22
18269,2,19594,control,2024-11-20,2024-11-22
18270,2,23305,treatment,2024-11-20,2024-11-26
18271,2,14024,control,2024-11-20,2024-11-20
18272,2,10148,treatment,2024-11-20,2024-11-23
18273,2,17358,control,2024-11-20,2024-11-26
18274,2,27698,treatment,2024-11-20,2024-11-25
18275,2,38357,control,2024-11-20,2024-11-26
18276,2,2278,treatment,2024-11-20,2024-11-23
18277,2,6609,control,2024-11-20,2024-11-20
18278,2,791,treatment,2024-11-20,2024-11-26
18279,2,20771,control,2024-11-20,2024-11-23
18280,2,1009,treatment,2024-11-20,2024-11-23
18281,2,32589,control,2024-11-20,2024-11-26
18282,2,42251,treatment,2024-11-20,2024-11-26
18283,2,5505,control,2024-11-20,2024-11-25
18284,2,37885,treatment,2024-11-20,2024-11-20
18285,2,20620,control,2024-11-20,2024-11-22
18286,2,13064,treatment,2024-11-20,2024-11-24
18287,2,37710,control,2024-11-20,2024-11-26
18288,2,16560,treatment,2024-11-20,2024-11-21
18289,2,24187,control,2024-11-20,2024-11-22
18290,2,14245,treatment,2024-11-20,2024-11-22
18291,2,19234,control,2024-11-20,2024-11-21
18292,2,12824,treatment,2024-11-20,2024-11-26
18293,2,16702,control,2024-11-20,2024-11-26
18294,2,23269,treatment,2024-11-20,2024-11-26
18295,2,22807,control,2024-11-20,2024-11-26
18296,2,27813,treatment,2024-11-20,2024-11-26
18297,2,41900,control,2024-11-20,2024-11-20
18298,2,3067,treatment,2024-11-20,2024-11-23
18299,2,11059,control,2024-11-20,2024-11-25
18300,2,41048,treatment,2024-11-20,2024-11-21
18301,2,31751,control,2024-11-20,2024-11-23
18302,2,40711,treatment,2024-11-20,2024-11-20
18303,2,35690,control,2024-11-20,2024-11-26
18304,2,19336,treatment,2024-11-20,2024-11-22
18305,2,36466,control,2024-11-20,2024-11-26
18306,2,2121,treatment,2024-11-20,2024-11-20
